"STATION","DATE","MAX","MIN","TEMP"
"15421099999","2012-04-30","  86.0","  53.6","  70.1"
"15421099999","2012-05-01","  86.0","  53.6","  70.9"
"15421099999","2012-05-02","  87.8","  53.6","  71.5"
"15421099999","2012-05-03","  86.0","  55.4","  72.1"
"15421099999","2012-05-04","  86.0","  55.4","  71.3"
"15421099999","2012-05-05","  84.2","  55.4","  70.2"
"15421099999","2012-05-06","  86.0","  53.6","  67.7"
"15421099999","2012-05-07","  84.2","  51.8","  70.0"
"15421099999","2012-05-08","  78.8","  60.8","  69.1"
"15421099999","2012-05-09","  66.2","  57.2","  61.2"
"15421099999","2012-05-10","  77.0","  57.2","  66.4"
"15421099999","2012-05-11","  86.0","  59.0","  73.1"
"15421099999","2012-05-12","  86.0","  59.0","  71.7"
"15421099999","2012-05-13","  71.6","  55.4","  63.3"
"15421099999","2012-05-14","  68.0","  50.0","  59.3"
"15421099999","2012-05-15","  73.4","  50.0","  60.6"
"15421099999","2012-05-16","  66.2","  50.0","  58.4"
"15421099999","2012-05-17","  69.8","  51.8","  60.0"
"15421099999","2012-05-18","  64.4","  51.8","  57.0"
"15421099999","2012-05-19","  59.0","  55.4","  56.8"
"15421099999","2012-05-20","  69.8","  55.4","  61.5"
"15421099999","2012-05-21","  77.0","  57.2","  68.0"
"15421099999","2012-05-22","  77.0","  57.2","  66.0"
"15421099999","2012-05-23","  68.0","  57.2","  61.9"
"15421099999","2012-05-24","  64.4","  58.1","  60.2"
"15421099999","2012-05-25","  71.6","  55.4","  61.6"
"15421099999","2012-05-26","  66.6","  55.4","  60.0"
"15421099999","2012-05-27","  64.8","  53.6","  58.4"
"15421099999","2012-05-28","  57.2","  54.7","  55.9"
"15421099999","2012-05-29","  68.0","  53.6","  60.2"
"15421099999","2012-05-30","  72.9","  53.6","  63.1"
"15421099999","2012-05-31","  73.4","  55.0","  65.1"
"15421099999","2012-06-01","  78.8","  57.2","  67.0"
"15421099999","2012-06-02","  75.2","  55.4","  65.8"
"15421099999","2012-06-03","  84.2","  55.4","  72.7"
"15421099999","2012-06-04","  87.8","  62.6","  77.1"
"15421099999","2012-06-05","  82.4","  62.6","  71.4"
"15421099999","2012-06-06","  66.2","  53.6","  61.0"
"15421099999","2012-06-07","  77.0","  53.6","  66.4"
"15421099999","2012-06-08","  84.2","  57.2","  73.0"
"15421099999","2012-06-09","  89.6","  62.6","  77.6"
"15421099999","2012-06-10","  84.2","  60.8","  73.3"
"15421099999","2012-06-11","  84.2","  59.0","  71.5"
"15421099999","2012-06-12","  87.8","  66.2","  77.5"
"15421099999","2012-06-13","  89.6","  66.2","  77.8"
"15421099999","2012-06-14","  82.4","  62.6","  72.0"
"15421099999","2012-06-15","  82.4","  59.0","  72.3"
"15421099999","2012-06-16","  84.2","  60.8","  72.9"
"15421099999","2012-06-17","  87.8","  60.8","  75.0"
"15421099999","2012-06-18","  89.6","  62.6","  77.0"
"15421099999","2012-06-19","  89.6","  60.8","  77.6"
"15421099999","2012-06-20","  93.2","  64.4","  80.1"
"15421099999","2012-06-21","  95.0","  64.4","  81.3"
"15421099999","2012-06-22","  95.0","  66.2","  82.7"
"15421099999","2012-06-23","  89.6","  69.8","  79.5"
"15421099999","2012-06-24","  78.8","  64.4","  70.7"
"15421099999","2012-06-25","  86.0","  62.6","  76.5"
"15421099999","2012-06-26","  78.8","  66.2","  71.8"
"15421099999","2012-06-27","  77.0","  59.0","  68.6"
"15421099999","2012-06-28","  82.4","  57.2","  72.1"
"15421099999","2012-06-29","  84.2","  60.8","  72.9"
"15421099999","2012-06-30","  87.8","  66.2","  76.6"
"15421099999","2012-07-01","  87.8","  64.4","  77.6"
"15421099999","2012-07-02","  86.0","  62.6","  75.6"
"15421099999","2012-07-03","  89.6","  60.8","  77.0"
"15421099999","2012-07-04","  95.0","  62.6","  80.1"
"15421099999","2012-07-05","  91.4","  68.0","  81.1"
"15421099999","2012-07-06","  91.4","  69.8","  81.8"
"15421099999","2012-07-07","  93.2","  69.8","  80.5"
"15421099999","2012-07-08","  95.0","  68.0","  82.3"
"15421099999","2012-07-09","  96.8","  68.0","  84.1"
"15421099999","2012-07-10","  96.8","  68.0","  83.8"
"15421099999","2012-07-11","  95.0","  69.8","  80.3"
"15421099999","2012-07-12","  95.0","  66.2","  81.2"
"15421099999","2012-07-13","  87.8","  68.0","  78.2"
"15421099999","2012-07-14","  95.0","  68.0","  81.7"
"15421099999","2012-07-15"," 100.4","  69.8","  87.2"
"15421099999","2012-07-16","  91.4","  69.8","  77.2"
"15421099999","2012-07-17","  80.6","  64.4","  71.2"
"15421099999","2012-07-18","  84.2","  62.6","  74.2"
"15421099999","2012-07-19","  89.6","  60.8","  75.8"
"15421099999","2012-07-20","  95.0","  60.8","  79.8"
"15421099999","2012-07-21","  96.8","  62.6","  81.1"
"15421099999","2012-07-22","  91.4","  62.6","  79.8"
"15421099999","2012-07-23","  89.6","  71.6","  80.7"
"15421099999","2012-07-24","  89.6","  75.2","  82.8"
"15421099999","2012-07-25","  98.6","  71.6","  84.4"
"15421099999","2012-07-26","  98.6","  71.6","  85.0"
"15421099999","2012-07-27","  96.8","  71.6","  84.4"
"15421099999","2012-07-28","  95.0","  73.4","  84.5"
"15421099999","2012-07-29","  96.8","  69.8","  84.7"
"15421099999","2012-07-30","  93.2","  68.0","  81.5"
"15421099999","2012-07-31","  91.4","  66.2","  77.1"
"15421099999","2012-08-01","  89.6","  64.4","  78.2"
"15421099999","2012-08-02","  93.2","  64.4","  80.5"
"15421099999","2012-08-03","  89.6","  66.2","  78.7"
"15421099999","2012-08-04","  96.8","  66.2","  81.8"
"15421099999","2012-08-05","  98.6","  66.2","  83.2"
"15421099999","2012-08-06"," 100.4","  69.8","  85.6"
"15421099999","2012-08-07"," 104.0","  69.8","  88.3"
"15421099999","2012-08-08","  93.2","  73.4","  83.5"
"15421099999","2012-08-09","  89.6","  64.4","  78.6"
"15421099999","2012-08-10","  84.2","  62.6","  70.6"
"15421099999","2012-08-11","  73.4","  60.8","  65.8"
"15421099999","2012-08-12","  71.6","  60.8","  64.8"
"15421099999","2012-08-13","  78.8","  57.2","  68.3"
"15421099999","2012-08-14","  82.4","  53.6","  68.2"
"15421099999","2012-08-15","  82.4","  55.4","  70.2"
"15421099999","2012-08-16","  86.0","  55.4","  72.3"
"15421099999","2012-08-17","  82.4","  62.6","  72.2"
"15421099999","2012-08-18","  82.4","  62.6","  71.1"
"15421099999","2012-08-19","  82.4","  59.0","  71.2"
"15421099999","2012-08-20","  87.8","  59.0","  74.8"
"15421099999","2012-08-21","  96.8","  62.6","  80.7"
"15421099999","2012-08-22","  95.0","  66.2","  80.0"
"15421099999","2012-08-23","  98.6","  68.0","  82.9"
"15421099999","2012-08-24"," 100.4","  69.8","  84.4"
"15421099999","2012-08-25"," 102.2","  68.0","  84.5"
"15421099999","2012-08-26"," 100.4","  66.2","  83.4"
"15421099999","2012-08-27","  86.0","  62.6","  72.1"
"15421099999","2012-08-28","  80.6","  57.2","  69.7"
"15421099999","2012-08-29","  84.2","  53.6","  68.3"
"15421099999","2012-08-30","  84.2","  55.4","  69.4"
"15421099999","2012-08-31","  84.2","  55.4","  70.8"
"15421099999","2012-09-01","  82.4","  59.0","  70.6"
"15421099999","2012-09-02","  82.4","  55.4","  69.0"
"15421099999","2012-09-03","  82.4","  57.2","  68.7"
"15421099999","2012-09-04","  84.2","  53.6","  68.8"
"15421099999","2012-09-05","  86.0","  55.4","  70.5"
"15421099999","2012-09-06","  87.8","  55.4","  72.3"
"15421099999","2012-09-07","  77.0","  59.0","  68.1"
"15421099999","2012-09-08","  82.4","  55.4","  70.1"
"15421099999","2012-09-09","  82.4","  59.0","  70.6"
"15421099999","2012-09-10","  78.8","  55.4","  67.6"
"15421099999","2012-09-11","  77.0","  51.8","  65.2"
"15421099999","2012-09-12","  75.2","  51.8","  62.8"
"15421099999","2012-09-13","  80.6","  48.2","  66.4"
"15421099999","2012-09-14","  87.8","  59.0","  72.2"
"15421099999","2012-09-15","  84.2","  64.4","  73.4"
"15421099999","2012-09-16","  69.8","  62.6","  65.0"
"15421099999","2012-09-17","  69.8","  60.8","  65.0"
"15421099999","2012-09-18","  77.0","  57.2","  66.5"
"15421099999","2012-09-19","  78.8","  59.0","  66.6"
"15421099999","2012-09-20","  82.4","  53.6","  67.5"
"15421099999","2012-09-21","  55.4","  50.0","  53.1"
"15421099999","2012-09-22","  71.6","  51.8","  59.8"
"15421099999","2012-09-23","  75.2","  48.2","  61.4"
"15421099999","2012-09-24","  80.6","  48.2","  64.9"
"15421099999","2012-09-25","  87.8","  55.4","  70.3"
"15421099999","2012-09-26","  84.2","  55.4","  69.4"
"15421099999","2012-09-27","  87.8","  55.4","  70.5"
"15421099999","2012-09-28","  91.4","  57.2","  72.9"
"15421099999","2012-09-29","  82.4","  64.4","  72.1"
"15421099999","2012-09-30","  87.8","  59.0","  71.3"
"15421099999","2012-10-01","  82.4","  62.6","  70.9"
"15421099999","2012-10-02","  82.4","  59.0","  69.9"
"15421099999","2012-10-03","  78.8","  60.8","  68.6"
"15421099999","2012-10-04","  75.2","  57.2","  65.3"
"15421099999","2012-10-05","  78.8","  53.6","  64.8"
"15421099999","2012-10-06","  80.6","  50.0","  63.8"
"15421099999","2012-10-07","  82.4","  46.4","  64.5"
"15421099999","2012-10-08","  68.0","  42.8","  58.2"
"15421099999","2012-10-09","  64.4","  37.4","  49.7"
"15421099999","2012-10-10","  69.8","  33.8","  51.7"
"15421099999","2012-10-11","  68.0","  41.0","  53.1"
"15421099999","2012-10-12","  64.4","  42.8","  54.3"
"15421099999","2012-10-13","  62.6","  55.4","  58.2"
"15421099999","2012-10-14","  59.0","  51.8","  54.9"
"15421099999","2012-10-15","  69.8","  53.6","  59.6"
"15421099999","2012-10-16","  78.8","  51.8","  64.1"
"15421099999","2012-10-17","  71.6","  50.0","  62.2"
"15421099999","2012-10-18","  71.6","  44.6","  55.7"
"15421099999","2012-10-19","  73.4","  42.8","  55.9"
"15421099999","2012-10-20","  66.2","  44.6","  55.9"
"15421099999","2012-10-21","  66.2","  44.6","  54.7"
"15421099999","2012-10-22","  69.8","  50.0","  58.0"
"15421099999","2012-10-23","  66.2","  44.6","  53.1"
"15421099999","2012-10-24","  57.2","  44.6","  52.7"
"15421099999","2012-10-25","  66.2","  46.4","  56.1"
"15421099999","2012-10-26","  64.4","  41.0","  50.9"
"15421099999","2012-10-27","  66.2","  41.0","  54.3"
"15421099999","2012-10-28","  71.6","  50.0","  60.2"
"15421099999","2012-10-29","  50.0","  39.2","  42.4"
"15421099999","2012-10-30","  50.0","  33.8","  42.0"
"15421099999","2012-10-31","  55.4","  30.2","  41.1"
"15421099999","2012-11-01","  62.6","  42.8","  54.0"
"15421099999","2012-11-02","  60.8","  51.8","  54.8"
"15421099999","2012-11-03","  66.2","  42.8","  53.0"
"15421099999","2012-11-04","  64.4","  39.2","  50.4"
"15421099999","2012-11-05","  68.0","  41.0","  52.9"
"15421099999","2012-11-06","  64.4","  42.8","  54.2"
"15421099999","2012-11-07","  55.4","  37.4","  46.7"
"15421099999","2012-11-08","  57.2","  32.0","  43.0"
"15421099999","2012-11-09","  51.8","  33.8","  43.4"
"15421099999","2012-11-10","  55.4","  35.6","  46.2"
"15421099999","2012-11-11","  53.6","  30.2","  41.3"
"15421099999","2012-11-12","  59.0","  33.8","  41.7"
"15421099999","2012-11-13","  53.6","  33.8","  43.2"
"15421099999","2012-11-14","  48.2","  41.0","  44.8"
"15421099999","2012-11-15","  44.6","  33.8","  40.4"
"15421099999","2012-11-16","  46.4","  32.0","  37.6"
"15421099999","2012-11-17","  37.4","  33.8","  35.7"
"15421099999","2012-11-18","  48.2","  35.6","  39.2"
"15421099999","2012-11-19","  51.8","  35.6","  45.6"
"15421099999","2012-11-20","  50.0","  39.2","  44.9"
"15421099999","2012-11-21","  44.6","  39.2","  41.9"
"15421099999","2012-11-22","  46.4","  42.8","  44.4"
"15421099999","2012-11-23","  44.6","  41.0","  42.6"
"15421099999","2012-11-24","  48.2","  41.0","  43.8"
"15421099999","2012-11-25","  48.2","  37.4","  43.3"
"15421099999","2012-11-26","  51.8","  37.4","  44.3"
"15421099999","2012-11-27","  55.4","  30.2","  41.1"
"15421099999","2012-11-28","  48.2","  33.8","  38.7"
"15421099999","2012-11-29","  57.2","  32.0","  45.7"
"15421099999","2012-11-30","  64.4","  35.6","  48.9"
"15421099999","2012-12-01","  53.6","  35.6","  44.3"
"15421099999","2012-12-02","  42.8","  32.0","  40.3"
"15421099999","2012-12-03","  50.0","  35.6","  41.7"
"15421099999","2012-12-04","  44.6","  28.4","  36.9"
"15421099999","2012-12-05","  37.4","  26.6","  33.1"
"15421099999","2012-12-06","  39.2","  32.0","  35.8"
"15421099999","2012-12-07","  37.4","  28.4","  32.9"
"15421099999","2012-12-08","  37.4","  23.0","  32.4"
"15421099999","2012-12-09","  44.6","  30.2","  38.4"
"15421099999","2012-12-10","  32.0","  28.4","  29.5"
"15421099999","2012-12-11","  32.0","  21.2","  27.2"
"15421099999","2012-12-12","  30.2","  23.0","  27.7"
"15421099999","2012-12-13","  28.4","   3.2","  18.2"
"15421099999","2012-12-14","  24.8","  -0.4","   9.9"
"15421099999","2012-12-15","  32.0","   5.0","  17.3"
"15421099999","2012-12-16","  33.8","  32.0","  32.9"
"15421099999","2012-12-17","  35.6","  30.2","  32.8"
"15421099999","2012-12-18","  32.0","  26.6","  29.2"
"15421099999","2012-12-19","  26.6","  19.4","  22.2"
"15421099999","2012-12-20","  23.0","  19.4","  21.4"
"15421099999","2012-12-21","  24.8","  19.4","  21.8"
"15421099999","2012-12-22","  24.8","  19.4","  22.3"
"15421099999","2012-12-23","  32.0","  17.6","  25.6"
"15421099999","2012-12-24","  33.8","  23.0","  27.2"
"15421099999","2012-12-25","  42.8","  21.2","  30.9"
"15421099999","2012-12-26","  39.2","  32.0","  35.0"
"15421099999","2012-12-27","  41.0","  28.4","  34.6"
"15421099999","2012-12-28","  41.0","  26.6","  31.0"
"15421099999","2012-12-29","  33.8","  19.4","  29.8"
"15421099999","2012-12-30","  33.8","  15.8","  22.9"
"15421099999","2012-12-31","  37.4","  15.8","  24.3"
"15421099999","2013-01-01","  41.0","  15.8","  25.5"
"15421099999","2013-01-02","  37.4","  19.4","  26.7"
"15421099999","2013-01-03","  41.0","  19.4","  27.5"
"15421099999","2013-01-04","  37.4","  24.8","  29.8"
"15421099999","2013-01-05","  39.2","  23.0","  32.1"
"15421099999","2013-01-06","  42.8","  26.6","  34.0"
"15421099999","2013-01-07","  30.2","  17.6","  24.4"
"15421099999","2013-01-08","  30.2","  12.2","  22.2"
"15421099999","2013-01-09","  23.0","   6.8","  13.4"
"15421099999","2013-01-10","  28.4","   6.8","  20.1"
"15421099999","2013-01-11","  33.8","  26.6","  30.9"
"15421099999","2013-01-12","  30.2","  26.6","  28.4"
"15421099999","2013-01-13","  30.2","  12.2","  23.3"
"15421099999","2013-01-14","  32.0","  21.2","  26.5"
"15421099999","2013-01-15","  32.0","  26.6","  31.1"
"15421099999","2013-01-16","  39.2","  26.6","  32.5"
"15421099999","2013-01-17","  35.6","  24.8","  31.2"
"15421099999","2013-01-18","  35.6","  32.0","  34.2"
"15421099999","2013-01-19","  33.8","  28.4","  32.0"
"15421099999","2013-01-20","  41.0","  28.4","  34.2"
"15421099999","2013-01-21","  53.6","  32.0","  40.1"
"15421099999","2013-01-22","  53.6","  33.8","  41.9"
"15421099999","2013-01-23","  50.0","  32.0","  39.9"
"15421099999","2013-01-24","  41.0","  28.4","  33.3"
"15421099999","2013-01-25","  35.6","  26.6","  32.6"
"15421099999","2013-01-26","  26.6","  21.2","  24.1"
"15421099999","2013-01-27","  28.4","  21.2","  23.9"
"15421099999","2013-01-28","  26.6","  19.4","  24.3"
"15421099999","2013-01-29","  33.8","  19.4","  26.0"
"15421099999","2013-01-30","  35.6","  24.8","  29.2"
"15421099999","2013-01-31","  37.4","  28.4","  33.4"
"15421099999","2013-02-01","  48.2","  28.4","  36.7"
"15421099999","2013-02-02","  41.0","  26.6","  33.5"
"15421099999","2013-02-03","  53.6","  30.2","  39.5"
"15421099999","2013-02-04","  41.0","  30.2","  35.2"
"15421099999","2013-02-05","  50.0","  26.6","  36.1"
"15421099999","2013-02-06","  41.0","  28.4","  33.9"
"15421099999","2013-02-07","  42.8","  32.0","  38.4"
"15421099999","2013-02-08","  41.0","  33.8","  36.0"
"15421099999","2013-02-09","  39.2","  33.8","  36.1"
"15421099999","2013-02-10","  35.6","  32.0","  33.5"
"15421099999","2013-02-11","  35.6","  26.6","  31.8"
"15421099999","2013-02-12","  35.6","  28.4","  30.8"
"15421099999","2013-02-13","  46.4","  35.6","  40.7"
"15421099999","2013-02-14","  39.2","  35.6","  38.7"
"15421099999","2013-02-15","  39.2","  33.8","  36.4"
"15421099999","2013-02-16","  33.8","  32.0","  33.1"
"15421099999","2013-02-17","  35.6","  30.2","  32.4"
"15421099999","2013-02-18","  37.4","  30.2","  34.5"
"15421099999","2013-02-19","  42.8","  26.6","  34.9"
"15421099999","2013-02-20","  42.8","  30.2","  36.9"
"15421099999","2013-02-21","  44.6","  26.6","  36.7"
"15421099999","2013-02-22","  42.8","  35.6","  40.2"
"15421099999","2013-02-23","  39.2","  35.6","  37.3"
"15421099999","2013-02-24","  41.0","  35.6","  37.7"
"15421099999","2013-02-25","  44.6","  39.2","  43.0"
"15421099999","2013-02-26","  41.0","  37.4","  38.7"
"15421099999","2013-02-27","  46.4","  32.0","  40.0"
"15421099999","2013-02-28","  50.0","  24.8","  38.4"
"15421099999","2013-03-01","  53.6","  30.2","  40.3"
"15421099999","2013-03-02","  42.8","  26.6","  34.9"
"15421099999","2013-03-03","  50.0","  24.8","  36.6"
"15421099999","2013-03-04","  51.8","  26.6","  39.0"
"15421099999","2013-03-05","  48.2","  28.4","  35.6"
"15421099999","2013-03-06","  51.8","  23.0","  38.5"
"15421099999","2013-03-07","  62.6","  30.2","  47.2"
"15421099999","2013-03-08","  62.6","  46.4","  53.4"
"15421099999","2013-03-09","  62.6","  42.8","  51.9"
"15421099999","2013-03-10","  64.4","  46.4","  54.9"
"15421099999","2013-03-11","  62.6","  44.6","  51.5"
"15421099999","2013-03-12","  48.2","  41.0","  44.8"
"15421099999","2013-03-13","  48.2","  39.2","  43.3"
"15421099999","2013-03-14","  59.0","  35.6","  47.5"
"15421099999","2013-03-15","  48.2","  28.4","  40.1"
"15421099999","2013-03-16","  41.0","  30.2","  35.5"
"15421099999","2013-03-17","  39.2","  24.8","  33.2"
"15421099999","2013-03-18","  50.0","  21.2","  37.4"
"15421099999","2013-03-19","  55.4","  37.4","  45.9"
"15421099999","2013-03-20","  62.6","  33.8","  47.7"
"15421099999","2013-03-21","  53.6","  39.2","  46.2"
"15421099999","2013-03-22","  46.4","  39.2","  43.2"
"15421099999","2013-03-23","  53.6","  28.4","  41.5"
"15421099999","2013-03-24","  33.8","  23.0","  29.8"
"15421099999","2013-03-25","  32.0","  28.4","  30.1"
"15421099999","2013-03-26","  30.2","  28.4","  29.4"
"15421099999","2013-03-27","  33.8","  26.6","  29.4"
"15421099999","2013-03-28","  37.4","  26.6","  32.4"
"15421099999","2013-03-29","  37.4","  32.0","  34.9"
"15421099999","2013-03-30","  55.4","  35.6","  45.0"
"15421099999","2013-03-31","  64.4","  42.8","  53.1"
"15421099999","2013-04-01","  68.0","  44.6","  56.8"
"15421099999","2013-04-02","  66.2","  41.0","  53.4"
"15421099999","2013-04-03","  51.8","  48.2","  49.5"
"15421099999","2013-04-04","  53.6","  41.0","  47.5"
"15421099999","2013-04-05","  57.2","  37.4","  48.9"
"15421099999","2013-04-06","  69.8","  39.2","  54.8"
"15421099999","2013-04-07","  46.4","  41.0","  44.4"
"15421099999","2013-04-08","  44.6","  39.2","  41.7"
"15421099999","2013-04-09","  48.2","  39.2","  44.1"
"15421099999","2013-04-10","  60.8","  35.6","  50.3"
"15421099999","2013-04-11","  66.2","  46.4","  54.3"
"15421099999","2013-04-12","  66.2","  44.6","  54.0"
"15421099999","2013-04-13","  77.0","  46.4","  60.0"
"15421099999","2013-04-14","  68.0","  48.2","  57.0"
"15421099999","2013-04-15","  59.0","  48.2","  54.2"
"15421099999","2013-04-16","  64.4","  48.2","  56.1"
"15421099999","2013-04-17","  66.2","  42.8","  54.6"
"15421099999","2013-04-18","  64.4","  39.2","  53.2"
"15421099999","2013-04-19","  64.4","  44.6","  53.8"
"15421099999","2013-04-20","  69.8","  42.8","  57.0"
"15421099999","2013-04-21","  69.8","  50.0","  58.9"
"15421099999","2013-04-22","  66.2","  44.6","  56.2"
"15421099999","2013-04-23","  73.4","  41.0","  58.0"
"15421099999","2013-04-24","  78.8","  48.2","  64.9"
"15421099999","2013-04-25","  80.6","  50.0","  66.3"
"15421099999","2013-04-26","  82.4","  48.2","  66.6"
"15421099999","2013-04-27","  87.8","  51.8","  70.3"
"15421099999","2013-04-28","  86.0","  53.6","  69.7"
"15421099999","2013-04-29","  84.2","  53.6","  69.0"
"15421099999","2013-04-30","  87.8","  53.6","  71.7"
"15421099999","2013-05-01","  84.2","  53.6","  70.4"
"15421099999","2013-05-02","  80.6","  55.4","  69.1"
"15421099999","2013-05-03","  84.2","  55.4","  69.4"
"15421099999","2013-05-04","  82.4","  57.2","  66.9"
"15421099999","2013-05-05","  78.8","  57.2","  68.9"
"15421099999","2013-05-06","  78.8","  55.4","  67.6"
"15421099999","2013-05-07","  80.6","  55.4","  68.4"
"15421099999","2013-05-08","  78.8","  51.8","  65.2"
"15421099999","2013-05-09","  78.8","  51.8","  65.2"
"15421099999","2013-05-10","  78.8","  48.2","  65.8"
"15421099999","2013-05-11","  80.6","  48.2","  66.6"
"15421099999","2013-05-12","  80.6","  50.0","  65.8"
"15421099999","2013-05-13","  78.8","  51.8","  64.1"
"15421099999","2013-05-14","  73.4","  55.4","  61.9"
"15421099999","2013-05-15","  73.4","  46.4","  60.5"
"15421099999","2013-05-16","  77.0","  48.2","  64.1"
"15421099999","2013-05-17","  75.2","  57.2","  66.1"
"15421099999","2013-05-18","  84.2","  57.2","  70.2"
"15421099999","2013-05-19","  84.2","  55.4","  71.5"
"15421099999","2013-05-20","  89.6","  59.0","  74.6"
"15421099999","2013-05-21","  84.2","  57.2","  70.5"
"15421099999","2013-05-22","  80.6","  53.6","  69.3"
"15421099999","2013-05-23","  77.0","  57.2","  64.8"
"15421099999","2013-05-24","  73.4","  53.6","  61.6"
"15421099999","2013-05-25","  77.0","  51.8","  64.4"
"15421099999","2013-05-26","  78.8","  50.0","  60.7"
"15421099999","2013-05-27","  69.8","  46.4","  58.5"
"15421099999","2013-05-28","  77.0","  46.4","  63.4"
"15421099999","2013-05-29","  78.8","  57.2","  67.4"
"15421099999","2013-05-30","  73.4","  57.2","  65.6"
"15421099999","2013-05-31","  68.0","  51.8","  58.2"
"15421099999","2013-06-01","  73.4","  48.2","  62.7"
"15421099999","2013-06-02","  71.6","  51.8","  60.0"
"15421099999","2013-06-03","  77.0","  50.0","  62.1"
"15421099999","2013-06-04","  75.2","  51.8","  62.9"
"15421099999","2013-06-05","  75.2","  50.0","  63.4"
"15421099999","2013-06-06","  77.0","  53.6","  65.6"
"15421099999","2013-06-07","  77.0","  53.6","  67.5"
"15421099999","2013-06-08","  73.4","  59.0","  64.3"
"15421099999","2013-06-09","  78.8","  60.8","  69.0"
"15421099999","2013-06-10","  86.0","  59.0","  73.1"
"15421099999","2013-06-11","  82.4","  60.8","  71.2"
"15421099999","2013-06-12","  77.0","  60.8","  66.9"
"15421099999","2013-06-13","  82.4","  57.2","  70.6"
"15421099999","2013-06-14","  78.8","  62.6","  69.2"
"15421099999","2013-06-15","  80.6","  59.0","  70.6"
"15421099999","2013-06-16","  87.8","  60.8","  76.8"
"15421099999","2013-06-17","  89.6","  64.4","  79.0"
"15421099999","2013-06-18","  91.4","  66.2","  80.3"
"15421099999","2013-06-19","  93.2","  68.0","  79.9"
"15421099999","2013-06-20","  84.2","  64.4","  76.5"
"15421099999","2013-06-21","  87.8","  60.8","  75.7"
"15421099999","2013-06-22","  93.2","  64.4","  81.7"
"15421099999","2013-06-23","  91.4","  66.2","  80.3"
"15421099999","2013-06-24","  89.6","  68.0","  78.7"
"15421099999","2013-06-25","  91.4","  66.2","  78.3"
"15421099999","2013-06-26","  77.0","  60.8","  68.5"
"15421099999","2013-06-27","  77.0","  60.8","  67.8"
"15421099999","2013-06-28","  80.6","  59.0","  69.7"
"15421099999","2013-06-29","  84.2","  57.2","  72.3"
"15421099999","2013-06-30","  66.2","  60.8","  62.6"
"15421099999","2013-07-01","  78.8","  59.0","  69.0"
"15421099999","2013-07-02","  78.8","  55.4","  68.6"
"15421099999","2013-07-03","  82.4","  59.0","  70.8"
"15421099999","2013-07-04","  82.4","  59.0","  72.4"
"15421099999","2013-07-05","  82.4","  64.4","  72.2"
"15421099999","2013-07-06","  84.2","  64.4","  72.3"
"15421099999","2013-07-07","  86.0","  62.6","  73.7"
"15421099999","2013-07-08","  84.2","  64.4","  74.0"
"15421099999","2013-07-09","  82.4","  66.2","  74.8"
"15421099999","2013-07-10","  84.2","  62.6","  74.2"
"15421099999","2013-07-11","  87.8","  60.8","  73.8"
"15421099999","2013-07-12","  86.0","  62.6","  73.8"
"15421099999","2013-07-13","  82.4","  60.8","  72.8"
"15421099999","2013-07-14","  82.4","  59.0","  72.2"
"15421099999","2013-07-15","  82.4","  60.8","  70.6"
"15421099999","2013-07-16","  78.8","  60.8","  68.4"
"15421099999","2013-07-17","  80.6","  59.0","  71.0"
"15421099999","2013-07-18","  82.4","  59.0","  72.5"
"15421099999","2013-07-19","  86.0","  60.8","  74.6"
"15421099999","2013-07-20","  89.6","  62.6","  77.2"
"15421099999","2013-07-21","  77.0","  62.6","  69.9"
"15421099999","2013-07-22","  84.2","  57.2","  72.6"
"15421099999","2013-07-23","  87.8","  59.0","  75.4"
"15421099999","2013-07-24","  89.6","  60.8","  76.7"
"15421099999","2013-07-25","  89.6","  62.6","  78.2"
"15421099999","2013-07-26","  87.8","  62.6","  73.8"
"15421099999","2013-07-27","  86.0","  60.8","  74.1"
"15421099999","2013-07-28","  91.4","  62.6","  78.8"
"15421099999","2013-07-29","  96.8","  66.2","  82.4"
"15421099999","2013-07-30","  95.0","  69.8","  79.9"
"15421099999","2013-07-31","  77.0","  66.2","  71.5"
"15421099999","2013-08-01","  84.2","  66.2","  75.1"
"15421099999","2013-08-02","  86.0","  68.0","  76.2"
"15421099999","2013-08-03","  91.4","  62.6","  78.4"
"15421099999","2013-08-04","  86.0","  64.4","  75.5"
"15421099999","2013-08-05","  89.6","  60.8","  76.3"
"15421099999","2013-08-06","  89.6","  64.4","  78.1"
"15421099999","2013-08-07","  91.4","  64.4","  78.6"
"15421099999","2013-08-08","  93.2","  68.0","  80.7"
"15421099999","2013-08-09","  93.2","  64.4","  80.5"
"15421099999","2013-08-10","  91.4","  66.2","  80.1"
"15421099999","2013-08-11","  86.0","  66.2","  76.1"
"15421099999","2013-08-12","  89.6","  66.2","  78.1"
"15421099999","2013-08-13","  91.4","  66.2","  79.8"
"15421099999","2013-08-14","  95.0","  66.2","  79.9"
"15421099999","2013-08-15","  86.0","  68.0","  75.6"
"15421099999","2013-08-16","  82.4","  66.2","  74.5"
"15421099999","2013-08-17","  84.2","  62.6","  74.3"
"15421099999","2013-08-18","  87.8","  60.8","  75.1"
"15421099999","2013-08-19","  91.4","  60.8","  76.4"
"15421099999","2013-08-20","  91.4","  62.6","  77.8"
"15421099999","2013-08-21","  89.6","  60.8","  76.2"
"15421099999","2013-08-22","  87.8","  62.6","  76.6"
"15421099999","2013-08-23","  86.0","  64.4","  75.4"
